timestamp,symbol,signal,strategy,exposure,urgency,regime,mtf_confluence_score
2026-03-05T15:52:01.652680+00:00,XAUUSD,SELL,QuietMarket,0.19597554423126992,NORMAL,QUIET,87.73
2026-03-05T15:52:21.732771+00:00,XAUUSD,SELL,QuietMarket,0.1974217739165151,NORMAL,QUIET,87.43
2026-03-05T15:52:41.825598+00:00,XAUUSD,SELL,QuietMarket,0.1962661675854179,NORMAL,QUIET,87.47
2026-03-05T15:53:01.918758+00:00,XAUUSD,SELL,QuietMarket,0.19528794664195112,NORMAL,QUIET,87.6
2026-03-05T15:53:22.001326+00:00,XAUUSD,SELL,QuietMarket,0.19732364314216405,NORMAL,QUIET,87.43
2026-03-05T15:53:42.111948+00:00,XAUUSD,SELL,QuietMarket,0.19791249128453703,NORMAL,QUIET,87.36
2026-03-05T15:54:02.212725+00:00,XAUUSD,SELL,QuietMarket,0.19636134678770117,NORMAL,QUIET,86.97
2026-03-05T15:54:22.310790+00:00,XAUUSD,SELL,QuietMarket,0.19685151466053072,NORMAL,QUIET,86.92
2026-03-05T15:54:42.417680+00:00,XAUUSD,SELL,QuietMarket,0.19626306151735284,NORMAL,QUIET,86.93
2026-03-05T15:55:02.518564+00:00,XAUUSD,SELL,QuietMarket,0.19636078188293316,NORMAL,QUIET,85.34
2026-03-05T15:55:22.608354+00:00,XAUUSD,SELL,QuietMarket,0.19587046409869766,NORMAL,QUIET,85.37
2026-03-05T15:55:42.706123+00:00,XAUUSD,SELL,QuietMarket,0.1958703603067955,NORMAL,QUIET,85.31
2026-03-05T15:56:02.806087+00:00,XAUUSD,SELL,QuietMarket,0.1955758824561754,NORMAL,QUIET,85.33
2026-03-05T15:56:22.910949+00:00,XAUUSD,SELL,QuietMarket,0.1967545699199169,NORMAL,QUIET,85.55
2026-03-05T15:56:43.015272+00:00,XAUUSD,SELL,QuietMarket,0.19646077077472265,NORMAL,QUIET,85.61
2026-03-05T15:57:03.112398+00:00,XAUUSD,SELL,QuietMarket,0.19830206156466376,NORMAL,QUIET,85.77
2026-03-05T15:57:23.212754+00:00,XAUUSD,SELL,QuietMarket,0.19781172209673803,NORMAL,QUIET,85.71
2026-03-05T15:57:43.305123+00:00,XAUUSD,SELL,QuietMarket,0.1979099646977426,NORMAL,QUIET,85.7
2026-03-05T15:58:03.398349+00:00,XAUUSD,SELL,QuietMarket,0.19626369019157117,NORMAL,QUIET,85.5
2026-03-05T15:58:23.513162+00:00,XAUUSD,SELL,QuietMarket,0.19665650075735808,NORMAL,QUIET,85.54
2026-03-05T15:58:43.595740+00:00,XAUUSD,SELL,QuietMarket,0.19557644643423164,NORMAL,QUIET,85.43
2026-03-05T15:59:03.693383+00:00,XAUUSD,SELL,QuietMarket,0.1960670483459107,NORMAL,QUIET,85.44
2026-03-05T15:59:23.789291+00:00,XAUUSD,SELL,QuietMarket,0.1953822992287599,NORMAL,QUIET,85.38
2026-03-05T15:59:43.899075+00:00,XAUUSD,SELL,QuietMarket,0.19606201580748792,NORMAL,QUIET,85.64
2026-03-05T16:00:03.986696+00:00,XAUUSD,SELL,QuietMarket,0.19577456104849345,NORMAL,QUIET,85.18
2026-03-05T16:00:24.081626+00:00,XAUUSD,SELL,QuietMarket,0.19528475039689397,NORMAL,QUIET,85.07
2026-03-05T16:00:44.185543+00:00,XAUUSD,SELL,QuietMarket,0.1950894722702865,NORMAL,QUIET,85.25
2026-03-05T16:01:04.267160+00:00,XAUUSD,SELL,QuietMarket,0.19626445018866223,NORMAL,QUIET,85.19
2026-03-05T16:01:24.365630+00:00,XAUUSD,SELL,QuietMarket,0.19597118170635006,NORMAL,QUIET,86.35
2026-03-05T16:01:44.447418+00:00,XAUUSD,SELL,QuietMarket,0.1959683524056935,NORMAL,QUIET,88.21
2026-03-05T16:02:04.554114+00:00,XAUUSD,SELL,QuietMarket,0.19528321090114464,NORMAL,QUIET,86.99
2026-03-05T16:02:24.639716+00:00,XAUUSD,SELL,QuietMarket,0.19636181347214465,NORMAL,QUIET,86.96
2026-03-05T16:02:44.730857+00:00,XAUUSD,SELL,QuietMarket,0.1965584520981173,NORMAL,QUIET,85.04
2026-03-05T16:03:04.829853+00:00,XAUUSD,SELL,QuietMarket,0.19626448659117557,NORMAL,QUIET,85.06
2026-03-05T16:03:24.923339+00:00,XAUUSD,SELL,QuietMarket,0.19518677821441177,NORMAL,QUIET,85.91
2026-03-05T16:03:45.023766+00:00,XAUUSD,SELL,QuietMarket,0.19606808758851763,NORMAL,QUIET,86.15
2026-03-05T16:04:05.108931+00:00,XAUUSD,SELL,QuietMarket,0.19528519260032465,NORMAL,QUIET,85.76
2026-03-05T16:04:25.188883+00:00,XAUUSD,SELL,QuietMarket,0.1943025115369396,NORMAL,QUIET,88.2
2026-03-05T16:04:45.284215+00:00,XAUUSD,SELL,QuietMarket,0.19635980484117593,NORMAL,QUIET,88.95
2026-03-05T16:05:05.369778+00:00,XAUUSD,SELL,QuietMarket,0.19685033866073898,NORMAL,QUIET,90.05
2026-03-05T16:05:25.464192+00:00,XAUUSD,SELL,QuietMarket,0.19479116708207356,NORMAL,QUIET,90.52
2026-03-05T16:05:45.573120+00:00,XAUUSD,SELL,QuietMarket,0.19635899377040567,NORMAL,QUIET,90.46
2026-03-05T16:06:05.664943+00:00,XAUUSD,SELL,QuietMarket,0.19751152368227323,NORMAL,QUIET,90.89
2026-03-05T16:06:25.754086+00:00,XAUUSD,SELL,QuietMarket,0.19655025197900763,NORMAL,QUIET,90.85
2026-03-05T16:06:45.861107+00:00,XAUUSD,SELL,QuietMarket,0.19517680803853513,NORMAL,QUIET,90.98
2026-03-05T16:07:05.962523+00:00,XAUUSD,SELL,QuietMarket,0.1983938873981328,NORMAL,QUIET,90.97
2026-03-05T16:07:26.061318+00:00,XAUUSD,SELL,QuietMarket,0.19790490785034937,NORMAL,QUIET,90.82
2026-03-05T16:07:46.166847+00:00,XAUUSD,SELL,QuietMarket,0.1972144904137465,NORMAL,QUIET,90.94
2026-03-05T16:08:06.270482+00:00,XAUUSD,SELL,QuietMarket,0.1984910713160113,NORMAL,QUIET,91.03
2026-03-05T16:08:26.356159+00:00,XAUUSD,SELL,QuietMarket,0.1983880527735378,NORMAL,QUIET,91.18
2026-03-05T16:08:46.443735+00:00,XAUUSD,SELL,QuietMarket,0.19517595920107153,NORMAL,QUIET,91.11
2026-03-05T16:09:06.533438+00:00,XAUUSD,SELL,QuietMarket,0.1957616289006664,NORMAL,QUIET,92.07
2026-03-05T16:09:26.614544+00:00,XAUUSD,SELL,QuietMarket,0.19818311528460808,NORMAL,QUIET,93.55
2026-03-05T16:09:46.717728+00:00,XAUUSD,SELL,QuietMarket,0.19768859200848277,NORMAL,QUIET,94.15
2026-03-05T16:10:06.834007+00:00,XAUUSD,SELL,QuietMarket,0.19683136857155292,NORMAL,QUIET,98.63
2026-03-05T16:10:26.922903+00:00,XAUUSD,SELL,QuietMarket,0.19749305834662542,NORMAL,QUIET,98.26
2026-03-05T16:10:52.071712+00:00,XAUUSD,SELL,QuietMarket,0.19739513425425437,NORMAL,QUIET,94.93
2026-03-05T16:11:12.155249+00:00,XAUUSD,SELL,QuietMarket,0.1983795364189927,NORMAL,QUIET,95.45
2026-03-05T16:11:32.230537+00:00,XAUUSD,SELL,QuietMarket,0.19749354652041862,NORMAL,QUIET,96.88
2026-03-05T16:11:52.321697+00:00,XAUUSD,SELL,QuietMarket,0.19507420341672588,NORMAL,QUIET,96.16
2026-03-05T16:12:12.408705+00:00,XAUUSD,SELL,QuietMarket,0.19739520051363507,NORMAL,QUIET,95.39
2026-03-05T16:12:32.499773+00:00,XAUUSD,SELL,QuietMarket,0.19769055230916632,NORMAL,QUIET,96.12
2026-03-05T16:12:52.578450+00:00,XAUUSD,SELL,QuietMarket,0.19788725255949952,NORMAL,QUIET,97.64
2026-03-05T16:13:12.659482+00:00,XAUUSD,SELL,QuietMarket,0.19759168991373754,NORMAL,QUIET,97.88
2026-03-05T16:13:32.753363+00:00,XAUUSD,SELL,QuietMarket,0.19778843016761372,NORMAL,QUIET,93.97
2026-03-05T16:13:52.835319+00:00,XAUUSD,SELL,QuietMarket,0.19749267928791425,NORMAL,QUIET,92.95
2026-03-05T16:14:12.927885+00:00,XAUUSD,SELL,QuietMarket,0.1952743888032311,NORMAL,QUIET,93.48
2026-03-05T16:14:33.025421+00:00,XAUUSD,SELL,QuietMarket,0.1971981704645854,NORMAL,QUIET,94.29
2026-03-05T16:14:53.116514+00:00,XAUUSD,SELL,QuietMarket,0.1979852056683187,NORMAL,QUIET,93.91
2026-03-05T16:15:13.210382+00:00,XAUUSD,SELL,QuietMarket,0.19788617480455734,NORMAL,QUIET,92.01
2026-03-05T16:15:33.293993+00:00,XAUUSD,SELL,QuietMarket,0.19749291850011508,NORMAL,QUIET,91.67
2026-03-05T16:15:53.394533+00:00,XAUUSD,SELL,QuietMarket,0.19749253474306133,NORMAL,QUIET,92.2
2026-03-05T16:16:13.482585+00:00,XAUUSD,SELL,QuietMarket,0.19719643994139557,NORMAL,QUIET,92.77
2026-03-05T16:16:33.582413+00:00,XAUUSD,SELL,QuietMarket,0.1976844146241528,NORMAL,QUIET,94.22
2026-03-05T16:16:53.682642+00:00,XAUUSD,SELL,QuietMarket,0.1972895261391712,NORMAL,QUIET,94.42
2026-03-05T16:17:13.785762+00:00,XAUUSD,SELL,QuietMarket,0.19758816338677654,NORMAL,QUIET,93.55
2026-03-05T16:17:33.894265+00:00,XAUUSD,SELL,QuietMarket,0.19768061229492434,NORMAL,QUIET,95.03
2026-03-05T16:17:53.980392+00:00,XAUUSD,SELL,QuietMarket,0.19807757011342106,NORMAL,QUIET,94.42
2026-03-05T16:18:14.072154+00:00,XAUUSD,SELL,QuietMarket,0.19738552533334658,NORMAL,QUIET,94.93
2026-03-05T16:18:34.179053+00:00,XAUUSD,SELL,QuietMarket,0.19595487412593393,NORMAL,QUIET,94.16
2026-03-05T16:18:54.260943+00:00,XAUUSD,SELL,QuietMarket,0.1952646692322489,NORMAL,QUIET,94.31
2026-03-05T16:19:14.359924+00:00,XAUUSD,SELL,QuietMarket,0.19709513392711026,NORMAL,QUIET,93.75
2026-03-05T16:19:34.445188+00:00,XAUUSD,SELL,QuietMarket,0.19768672325434053,NORMAL,QUIET,93.5
2026-03-05T16:19:54.530414+00:00,XAUUSD,SELL,QuietMarket,0.19768779020183735,NORMAL,QUIET,93.09
2026-03-05T16:20:14.637372+00:00,XAUUSD,SELL,QuietMarket,0.19729663835352465,NORMAL,QUIET,93.65
2026-03-05T16:20:34.723019+00:00,XAUUSD,SELL,QuietMarket,0.19808397243422093,NORMAL,QUIET,94.08
2026-03-05T16:20:54.831600+00:00,XAUUSD,SELL,QuietMarket,0.19759179639006186,NORMAL,QUIET,93.85
2026-03-05T16:21:14.945571+00:00,XAUUSD,SELL,QuietMarket,0.19808271311390221,NORMAL,QUIET,94.79
2026-03-05T16:21:35.034020+00:00,XAUUSD,SELL,QuietMarket,0.19718818984883713,NORMAL,QUIET,96.57
2026-03-05T16:21:55.131736+00:00,XAUUSD,SELL,QuietMarket,0.19787813781829877,NORMAL,QUIET,96.68
2026-03-05T16:22:15.233646+00:00,XAUUSD,SELL,QuietMarket,0.19729162086939978,NORMAL,QUIET,95.53
2026-03-05T16:22:35.322097+00:00,XAUUSD,SELL,QuietMarket,0.19758917151432895,NORMAL,QUIET,95.04
2026-03-05T16:22:55.430145+00:00,XAUUSD,SELL,QuietMarket,0.19749028066925128,NORMAL,QUIET,95.14
2026-03-05T16:23:15.527780+00:00,XAUUSD,SELL,QuietMarket,0.19758849244241108,NORMAL,QUIET,95.25
2026-03-05T16:23:35.628586+00:00,XAUUSD,SELL,QuietMarket,0.19525967799999214,NORMAL,QUIET,95.34
2026-03-05T16:23:55.732702+00:00,XAUUSD,SELL,QuietMarket,0.19787652649880982,NORMAL,QUIET,96.96
2026-03-05T16:24:15.828096+00:00,XAUUSD,SELL,QuietMarket,0.19758099878130014,NORMAL,QUIET,96.88
2026-03-05T16:24:35.930009+00:00,XAUUSD,SELL,QuietMarket,0.19738563026188208,NORMAL,QUIET,96.52
2026-03-05T16:24:56.023738+00:00,XAUUSD,SELL,QuietMarket,0.19846500387773958,NORMAL,QUIET,97.57
2026-03-05T16:25:16.113574+00:00,XAUUSD,SELL,QuietMarket,0.198468075469035,NORMAL,QUIET,97.79
2026-03-05T16:25:36.210046+00:00,XAUUSD,SELL,QuietMarket,0.19827067820603317,NORMAL,QUIET,97.54
2026-03-05T16:25:56.309889+00:00,XAUUSD,SELL,QuietMarket,0.1978758225305173,NORMAL,QUIET,97.45
2026-03-05T16:26:16.406256+00:00,XAUUSD,SELL,QuietMarket,0.19787585259092155,NORMAL,QUIET,97.21
2026-03-05T16:26:36.507154+00:00,XAUUSD,SELL,QuietMarket,0.19846770841590475,NORMAL,QUIET,98.22
2026-03-05T16:26:56.610651+00:00,XAUUSD,SELL,QuietMarket,0.19748017604378548,NORMAL,QUIET,98.09
2026-03-05T16:27:16.710152+00:00,XAUUSD,SELL,QuietMarket,0.1982704754211197,NORMAL,QUIET,97.92
2026-03-05T16:27:36.805525+00:00,XAUUSD,SELL,QuietMarket,0.1983691340035494,NORMAL,QUIET,96.83
2026-03-05T16:27:56.909551+00:00,XAUUSD,SELL,QuietMarket,0.19585017940674365,NORMAL,QUIET,95.96
2026-03-05T16:28:16.999003+00:00,XAUUSD,SELL,QuietMarket,0.1976764910492917,NORMAL,QUIET,95.53
2026-03-05T16:28:37.099624+00:00,XAUUSD,SELL,QuietMarket,0.1984643083097545,NORMAL,QUIET,95.23
2026-03-05T16:28:57.187060+00:00,XAUUSD,SELL,QuietMarket,0.19718407896717163,NORMAL,QUIET,95.82
2026-03-05T16:29:17.279279+00:00,XAUUSD,SELL,QuietMarket,0.19748033756835282,NORMAL,QUIET,96.07
2026-03-05T16:29:37.374444+00:00,XAUUSD,SELL,QuietMarket,0.19728347203084817,NORMAL,QUIET,96.43
2026-03-05T16:29:57.481474+00:00,XAUUSD,SELL,QuietMarket,0.19777688031695095,NORMAL,QUIET,97.77
2026-03-05T16:30:17.578649+00:00,XAUUSD,SELL,QuietMarket,0.19738530119449657,NORMAL,QUIET,94.91
2026-03-05T16:30:37.665966+00:00,XAUUSD,SELL,QuietMarket,0.19593724194800788,NORMAL,QUIET,99.24
2026-03-05T16:30:57.754467+00:00,XAUUSD,SELL,QuietMarket,0.19767530387363932,NORMAL,QUIET,100.0
2026-03-05T16:31:17.857412+00:00,XAUUSD,SELL,QuietMarket,0.1959373124703443,NORMAL,QUIET,98.99
2026-03-05T16:31:37.953784+00:00,XAUUSD,SELL,QuietMarket,0.1983727067174638,NORMAL,QUIET,98.53
2026-03-05T16:31:58.070710+00:00,XAUUSD,SELL,QuietMarket,0.1954497899207166,NORMAL,QUIET,98.07
2026-03-05T16:32:18.152753+00:00,XAUUSD,SELL,QuietMarket,0.19683349197171546,NORMAL,QUIET,95.77
2026-03-05T16:32:38.244509+00:00,XAUUSD,SELL,QuietMarket,0.19593766199828402,NORMAL,QUIET,98.0
2026-03-05T16:32:58.343602+00:00,XAUUSD,SELL,QuietMarket,0.19847096427371924,NORMAL,QUIET,95.36
2026-03-05T16:33:18.447182+00:00,XAUUSD,SELL,QuietMarket,0.19554285415118483,NORMAL,QUIET,97.0
2026-03-05T16:33:38.556227+00:00,XAUUSD,SELL,QuietMarket,0.1980766353522742,NORMAL,QUIET,96.49
2026-03-05T16:33:58.655332+00:00,XAUUSD,SELL,QuietMarket,0.19778058433591925,NORMAL,QUIET,97.48
2026-03-05T16:34:18.740773+00:00,XAUUSD,SELL,QuietMarket,0.19847146583590994,NORMAL,QUIET,98.54
2026-03-05T16:34:38.840958+00:00,XAUUSD,SELL,QuietMarket,0.1984711973967407,NORMAL,QUIET,98.82
2026-03-05T16:34:58.946743+00:00,XAUUSD,SELL,QuietMarket,0.1976817764198368,NORMAL,QUIET,98.08
2026-03-05T16:35:19.029632+00:00,XAUUSD,SELL,QuietMarket,0.19514734571871128,NORMAL,QUIET,98.64
2026-03-05T16:35:39.117418+00:00,XAUUSD,SELL,QuietMarket,0.196833429113159,NORMAL,QUIET,99.01
2026-03-05T16:35:59.202586+00:00,XAUUSD,SELL,QuietMarket,0.19847127014607102,NORMAL,QUIET,98.84
2026-03-05T16:36:19.311017+00:00,XAUUSD,SELL,QuietMarket,0.19847071456079193,NORMAL,QUIET,99.21
2026-03-05T16:36:39.405004+00:00,XAUUSD,SELL,QuietMarket,0.19748357625865104,NORMAL,QUIET,98.77
2026-03-05T16:36:59.510908+00:00,XAUUSD,SELL,QuietMarket,0.19847169343401427,NORMAL,QUIET,98.4
2026-03-05T16:37:19.604646+00:00,XAUUSD,SELL,QuietMarket,0.19807664020703117,NORMAL,QUIET,97.25
2026-03-05T16:37:39.706076+00:00,XAUUSD,SELL,QuietMarket,0.1981754551204312,NORMAL,QUIET,97.41
2026-03-05T16:37:59.801410+00:00,XAUUSD,SELL,QuietMarket,0.19554280142334424,NORMAL,QUIET,96.48
2026-03-05T16:38:19.915718+00:00,XAUUSD,SELL,QuietMarket,0.19847130098204346,NORMAL,QUIET,97.17
2026-03-05T16:38:40.011902+00:00,XAUUSD,SELL,QuietMarket,0.19817531251538112,NORMAL,QUIET,97.22
2026-03-05T16:39:00.107263+00:00,XAUUSD,SELL,QuietMarket,0.19544862462951673,NORMAL,QUIET,98.27
2026-03-05T16:39:20.191709+00:00,XAUUSD,SELL,QuietMarket,0.1959452510673173,NORMAL,QUIET,96.47
2026-03-05T16:39:40.274990+00:00,XAUUSD,SELL,QuietMarket,0.19728699775794054,NORMAL,QUIET,96.87
2026-03-05T16:40:00.373804+00:00,XAUUSD,SELL,QuietMarket,0.1979788986438888,NORMAL,QUIET,96.91
2026-03-05T16:40:20.482635+00:00,XAUUSD,SELL,QuietMarket,0.19827475413716644,NORMAL,QUIET,97.59
2026-03-05T16:40:40.589042+00:00,XAUUSD,SELL,QuietMarket,0.19807762667405923,NORMAL,QUIET,95.62
2026-03-05T16:41:00.693969+00:00,XAUUSD,SELL,QuietMarket,0.19516137679902074,NORMAL,QUIET,94.43
2026-03-05T16:41:20.789760+00:00,XAUUSD,SELL,QuietMarket,0.19758431456174455,NORMAL,QUIET,94.66
2026-03-05T16:41:40.877596+00:00,XAUUSD,SELL,QuietMarket,0.19544419279567488,NORMAL,QUIET,97.4
2026-03-05T16:42:00.963330+00:00,XAUUSD,SELL,QuietMarket,0.19456295043610866,NORMAL,QUIET,97.74
2026-03-05T16:42:21.061404+00:00,XAUUSD,SELL,QuietMarket,0.19758392214655043,NORMAL,QUIET,97.49
2026-03-05T16:42:41.536236+00:00,XAUUSD,SELL,QuietMarket,0.1952462535356233,NORMAL,QUIET,98.45
2026-03-05T16:43:01.624559+00:00,XAUUSD,SELL,QuietMarket,0.19778007024743463,NORMAL,QUIET,98.29
2026-03-05T16:43:21.707232+00:00,XAUUSD,SELL,QuietMarket,0.19797813740472434,NORMAL,QUIET,97.98
2026-03-05T16:43:41.795311+00:00,XAUUSD,SELL,QuietMarket,0.19683340067675115,NORMAL,QUIET,95.96
2026-03-05T16:44:01.920040+00:00,XAUUSD,SELL,QuietMarket,0.19583898245936524,NORMAL,QUIET,97.19
2026-03-05T16:44:22.002597+00:00,XAUUSD,SELL,QuietMarket,0.19683178096368645,NORMAL,QUIET,91.68
2026-03-05T16:44:43.044118+00:00,XAUUSD,SELL,QuietMarket,0.19847135834393198,NORMAL,QUIET,92.81
2026-03-05T16:45:03.455212+00:00,XAUUSD,SELL,QuietMarket,0.19847183371826574,NORMAL,QUIET,89.93
2026-03-05T16:45:23.618839+00:00,XAUUSD,SELL,QuietMarket,0.194576069122591,NORMAL,QUIET,89.85
2026-03-05T16:45:43.719348+00:00,XAUUSD,SELL,QuietMarket,0.1982738327276989,NORMAL,QUIET,89.76
2026-03-05T16:46:03.831829+00:00,XAUUSD,SELL,QuietMarket,0.19847089782115943,NORMAL,QUIET,89.77
2026-03-05T16:46:23.926231+00:00,XAUUSD,SELL,QuietMarket,0.19797835913802067,NORMAL,QUIET,89.77
2026-03-05T16:46:44.013792+00:00,XAUUSD,SELL,QuietMarket,0.1975844259961026,NORMAL,QUIET,89.77
2026-03-05T16:47:04.106096+00:00,XAUUSD,SELL,QuietMarket,0.19719001497823768,NORMAL,QUIET,89.73
2026-03-05T16:47:24.193280+00:00,XAUUSD,SELL,QuietMarket,0.19738715462804546,NORMAL,QUIET,89.74
2026-03-05T16:47:44.289771+00:00,XAUUSD,SELL,QuietMarket,0.1973873444528932,NORMAL,QUIET,89.77
2026-03-05T16:48:04.384081+00:00,XAUUSD,SELL,QuietMarket,0.19847133025340374,NORMAL,QUIET,89.78
2026-03-05T16:48:24.479711+00:00,XAUUSD,SELL,QuietMarket,0.1976830332605106,NORMAL,QUIET,89.78
2026-03-05T16:48:44.581839+00:00,XAUUSD,SELL,QuietMarket,0.19758326042211352,NORMAL,QUIET,89.52
2026-03-05T16:49:04.687009+00:00,XAUUSD,SELL,QuietMarket,0.19738707051568194,NORMAL,QUIET,89.69
2026-03-05T16:49:24.789216+00:00,XAUUSD,SELL,QuietMarket,0.1975829952803423,NORMAL,QUIET,89.37
2026-03-05T16:49:44.895763+00:00,XAUUSD,SELL,QuietMarket,0.19718873151953403,NORMAL,QUIET,89.16
2026-03-05T16:50:04.992505+00:00,XAUUSD,SELL,QuietMarket,0.1974838531099956,NORMAL,QUIET,88.26
2026-03-05T16:50:25.090750+00:00,XAUUSD,SELL,QuietMarket,0.19477799206849297,NORMAL,QUIET,89.23
2026-03-05T16:50:45.200390+00:00,XAUUSD,SELL,QuietMarket,0.19699048961381807,NORMAL,QUIET,89.48
2026-03-05T16:51:05.281843+00:00,XAUUSD,SELL,QuietMarket,0.1975810630567098,NORMAL,QUIET,89.68
2026-03-05T16:51:25.381472+00:00,XAUUSD,SELL,QuietMarket,0.1978758747908228,NORMAL,QUIET,89.95
2026-03-05T16:51:45.467598+00:00,XAUUSD,SELL,QuietMarket,0.19524608820451672,NORMAL,QUIET,89.93
2026-03-05T16:52:05.559798+00:00,XAUUSD,SELL,QuietMarket,0.19728251158209342,NORMAL,QUIET,89.93
2026-03-05T16:52:25.653763+00:00,XAUUSD,SELL,QuietMarket,0.197972944119645,NORMAL,QUIET,89.94
2026-03-05T16:52:45.755586+00:00,XAUUSD,SELL,QuietMarket,0.19564929126478392,NORMAL,QUIET,90.02
2026-03-05T16:53:05.859162+00:00,XAUUSD,SELL,QuietMarket,0.19564041324999046,NORMAL,QUIET,89.91
2026-03-05T16:53:25.955692+00:00,XAUUSD,SELL,QuietMarket,0.1983682997581433,NORMAL,QUIET,89.84
2026-03-05T16:53:46.047766+00:00,XAUUSD,SELL,QuietMarket,0.19748077341248232,NORMAL,QUIET,89.88
2026-03-05T16:54:06.130421+00:00,XAUUSD,SELL,QuietMarket,0.19787702810874758,NORMAL,QUIET,89.27
2026-03-05T16:54:26.219795+00:00,XAUUSD,SELL,QuietMarket,0.19718864510525536,NORMAL,QUIET,88.32
2026-03-05T16:54:46.315467+00:00,XAUUSD,SELL,QuietMarket,0.1957480092168597,NORMAL,QUIET,89.07
2026-03-05T16:55:06.402035+00:00,XAUUSD,SELL,QuietMarket,0.19514592983148688,NORMAL,QUIET,88.68
2026-03-05T16:55:26.485638+00:00,XAUUSD,SELL,QuietMarket,0.19718855011742842,NORMAL,QUIET,88.53
2026-03-05T16:55:46.574217+00:00,XAUUSD,SELL,QuietMarket,0.19758179813777177,NORMAL,QUIET,89.34
2026-03-05T16:56:06.673229+00:00,XAUUSD,SELL,QuietMarket,0.1983697268843347,NORMAL,QUIET,88.81
2026-03-05T16:56:26.776638+00:00,XAUUSD,SELL,QuietMarket,0.19777854828257474,NORMAL,QUIET,89.53
2026-03-05T16:56:46.880629+00:00,XAUUSD,SELL,QuietMarket,0.19817255064684874,NORMAL,QUIET,89.45
2026-03-05T16:57:06.988968+00:00,XAUUSD,SELL,QuietMarket,0.19846773498518377,NORMAL,QUIET,89.77
2026-03-05T16:57:27.095370+00:00,XAUUSD,SELL,QuietMarket,0.19758149034057718,NORMAL,QUIET,89.61
2026-03-05T16:57:47.195322+00:00,XAUUSD,SELL,QuietMarket,0.19777866390448917,NORMAL,QUIET,89.42
2026-03-05T16:58:07.295649+00:00,XAUUSD,SELL,QuietMarket,0.1977785522176404,NORMAL,QUIET,89.55
2026-03-05T16:58:27.396595+00:00,XAUUSD,SELL,QuietMarket,0.19738418233885072,NORMAL,QUIET,89.82
2026-03-05T16:58:47.501818+00:00,XAUUSD,SELL,QuietMarket,0.197383484986255,NORMAL,QUIET,89.94
2026-03-05T16:59:07.592073+00:00,XAUUSD,SELL,QuietMarket,0.19738400056751249,NORMAL,QUIET,89.89
2026-03-05T16:59:27.681340+00:00,XAUUSD,SELL,QuietMarket,0.19758122640214096,NORMAL,QUIET,89.8
2026-03-05T16:59:47.771725+00:00,XAUUSD,SELL,QuietMarket,0.1972858770445477,NORMAL,QUIET,89.71
2026-03-05T17:00:07.854734+00:00,XAUUSD,SELL,QuietMarket,0.19846862597339354,NORMAL,QUIET,95.94
2026-03-05T17:00:27.947931+00:00,XAUUSD,SELL,QuietMarket,0.19768091893936882,NORMAL,QUIET,95.97
2026-03-05T17:00:48.042950+00:00,XAUUSD,SELL,QuietMarket,0.19807446345676094,NORMAL,QUIET,95.93
2026-03-05T17:01:08.133483+00:00,XAUUSD,SELL,QuietMarket,0.19563916762567202,NORMAL,QUIET,95.96
2026-03-05T17:01:28.225785+00:00,XAUUSD,SELL,QuietMarket,0.19846820900726952,NORMAL,QUIET,95.75
2026-03-05T17:01:48.312140+00:00,XAUUSD,SELL,QuietMarket,0.19846903362997034,NORMAL,QUIET,95.95
2026-03-05T17:02:08.408944+00:00,XAUUSD,SELL,QuietMarket,0.19507358659448992,NORMAL,QUIET,95.46
2026-03-05T17:02:28.518402+00:00,XAUUSD,SELL,QuietMarket,0.19797660375755638,NORMAL,QUIET,94.81
2026-03-05T17:02:48.614726+00:00,XAUUSD,SELL,QuietMarket,0.19584726158652865,NORMAL,QUIET,93.98
2026-03-05T17:03:08.706194+00:00,XAUUSD,SELL,QuietMarket,0.1962408721762096,NORMAL,QUIET,94.34
2026-03-05T17:03:28.811258+00:00,XAUUSD,SELL,QuietMarket,0.19554106064425622,NORMAL,QUIET,93.16
2026-03-05T17:03:48.902040+00:00,XAUUSD,SELL,QuietMarket,0.19514756989720994,NORMAL,QUIET,93.31
2026-03-05T17:04:09.015621+00:00,XAUUSD,SELL,QuietMarket,0.1959455385334824,NORMAL,QUIET,92.74
2026-03-05T17:04:29.114057+00:00,XAUUSD,SELL,QuietMarket,0.19633891162092054,NORMAL,QUIET,92.48
2026-03-05T17:04:49.221337+00:00,XAUUSD,SELL,QuietMarket,0.1967316396085994,NORMAL,QUIET,91.06
2026-03-05T17:05:09.318939+00:00,XAUUSD,SELL,QuietMarket,0.19633771171704958,NORMAL,QUIET,89.76
2026-03-05T17:05:29.420508+00:00,XAUUSD,SELL,QuietMarket,0.1949507633259787,NORMAL,QUIET,90.86
2026-03-05T17:05:49.521102+00:00,XAUUSD,SELL,QuietMarket,0.19565010597407076,NORMAL,QUIET,90.74
2026-03-05T17:06:09.611444+00:00,XAUUSD,SELL,QuietMarket,0.19633792853850315,NORMAL,QUIET,90.12
2026-03-05T17:06:29.711136+00:00,XAUUSD,SELL,QuietMarket,0.19633772018469883,NORMAL,QUIET,89.77
2026-03-05T17:06:49.812703+00:00,XAUUSD,SELL,QuietMarket,0.19584647250176096,NORMAL,QUIET,90.12
2026-03-05T17:07:09.916588+00:00,XAUUSD,SELL,QuietMarket,0.19683035623887152,NORMAL,QUIET,91.66
